,efficiency_score
0,11.989064737712134
1,19.921799305926882
2,10.257222191150078
3,11.830531399213035
4,17.330038995671288
5,11.045976680487525
6,11.450288699216735
7,13.931064138638114
8,15.315296021519814
9,11.743293863519886
10,5.829725133772989
11,10.97788043077546
12,7.389924221383841
13,19.43942295734432
14,21.45396993968947
15,15.26787945903113
16,14.66778221425452
17,7.500882311751858
18,10.312085955691517
19,16.786471528867533
20,35.54834477663819
21,10.822152955944372
22,6.638119226921177
23,8.800563959029144
24,22.398285753811862
25,10.442106001456306
26,10.586820126373771
27,10.591451981046365
28,13.17613671391392
29,17.509015773228892
30,14.785689488101312
31,16.549820842904182
32,24.89547436484046
33,0.4792209493058826
34,9.437994422028389
35,13.36519660471041
36,11.130501012730404
37,10.65443793916689
38,21.928882334460397
39,8.066909480376829
40,14.890202254931953
41,10.666487916111128
42,11.302337112313907
43,12.718660728331304
44,9.980132133330736
45,9.76247705618014
46,12.237527994980349
47,4.649460741769132
48,7.788805996572923
49,15.84157948123773
50,13.565550273186581
51,11.149802212360804
52,8.943214185395139
53,15.287313356691826
54,22.827185613103524
55,15.514718481573583
56,10.445468705902016
57,13.966202132202962
58,12.047912551533942
59,11.631567338170125
60,12.744243864725254
61,21.523228051265882
62,10.714167981177331
63,9.539486192391793
64,20.75024507989572
65,14.752738880718855
66,10.317013142584504
67,9.96624533700341
68,14.541583888153964
69,18.7699149241053
70,12.77109279592194
71,16.595408950161982
72,14.817018286347237
73,20.323463695909684
74,13.229942029037295
75,9.20729346460996
76,9.008134352034562
77,13.82549438961093
78,9.362525352131188
79,19.376611269025087
80,9.643945073052091
81,12.963133280656129
82,6.226134610298251
83,12.37858661955597
84,10.581633873167867
85,16.41812849291217
86,6.0893497675554675
87,13.521792830530044
88,10.650218744337531
89,11.395500807842323
90,15.477462665400257
91,20.51713724422518
92,12.653943490936847
93,11.798047334312326
94,9.408503998199194
95,13.117480606906625
96,10.333160005517753
97,6.2994835717105415
98,13.603969005247091
99,13.86637771593021
100,12.442987025992483
101,4.456429222242407
102,8.795943385199344
103,11.285091378862617
104,10.956614202843989
105,8.140866073018884
106,7.356198902486966
107,8.468852193584645
